rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
87,"spotify:track:6PbnMHHJ5vfU7DcQg1hiH4","Brødrene Bausa, Norwegian House Mafia","Manifest","Shtu Studios",32,69,7,"110869"
88,"spotify:track:0rc1HCVoReqzzXF9jssqZk","Lizzo, SZA","Special (feat. SZA)","Atlantic Records",88,-1,1,"110809"
89,"spotify:track:1RwQZNgaXl01krZHuSUlE8","Elov & Beny, Sofie Svensson & Dom Där","BUBBEL PÅ BALKONGEN","REP9",3,87,34,"109663"
90,"spotify:track:70KdADbxWK0MAVXj0YvWDi","Roc Boyz, Greekazo","Bonanza (feat. Greekazo)","Virgin Music Label And Artist Services",2,96,47,"108899"
91,"spotify:track:789CxjEOtO76BVD1A9yJQH","Rihanna, Mikky Ekko","Stay","Def Jam Recordings",91,136,9,"108228"
92,"spotify:track:2Ah0Z0ZFAhmfyJAakATMCR","Roc Boyz","Creem","Kiil Records",2,94,50,"107269"
93,"spotify:track:373gDROnujxNTFa1FojYIl","Linkin Park","Lost","Warner Records",93,-1,1,"106122"
94,"spotify:track:2Y67qsABsPKMrvCxPCzL6r","Dove Cameron, Khalid","We Go Down Together (with Khalid)","Disruptor Records/Columbia",94,-1,1,"103412"
95,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",71,103,18,"102133"
96,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",59,100,24,"100733"
97,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",11,109,59,"100612"
98,"spotify:track:6mqXYaO9snfrzfshOmDrCa","Bjørn Eidsvåg, Hver gang vi møtes","Siste sang","Columbia",98,-1,1,"100547"
99,"spotify:track:0B7wvvmu9EISAwZnOpjhNI","Bruno Mars","When I Was Your Man","Atlantic Records",81,81,10,"99829"
100,"spotify:track:6R20ReFHCSjtK3vMUZI3Yv","Brødrene Bausa, Thomskalle, Ginger Joe","Mawbys","WM Norway",6,102,27,"99823"
101,"spotify:track:78Sw5GDo6AlGwTwanjXbGh","d4vd","Here With Me","Darkroom/Interscope Records",98,98,7,"99808"
102,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",3,105,216,"99244"
103,"spotify:track:4oyPs7nOG8leWOvOMTJzwR","Ingebjørg Bratland, Hver gang vi møtes","Gangsterromanse","Universal Music AS",103,-1,1,"98840"
104,"spotify:track:2CmPtitvLJxUscTLe5FntO","Bjørn Eidsvåg, Hver gang vi møtes","Du ga mæ viljestyrke","Columbia",90,108,3,"97939"
105,"spotify:track:3zH1J1L9w75VNhQFE2aSqP","Koseklubben, FERDY","Kriminell (Charabanc)","Apebuzz",6,110,13,"96937"
106,"spotify:track:4ULQ5xvwpOpGflc92it2XK","Kristian Kristensen, Hver gang vi møtes","Eg ser","WM Norway",10,91,7,"96639"
107,"spotify:track:1fOZciVVoZ1RqpuO5i2hbU","Einár","Du & Jag","Einár",52,62,3,"96596"
108,"spotify:track:3mzRBl1pPivRvrM02RRBS0","Kris Winther, Kevin Lauren","Klubbsjel","Universal Music AS Distributed Labels",66,85,4,"95908"
109,"spotify:track:2USlegnFJLrVLpoVfPimKB","Gabry Ponte, LUM!X, Prezioso","Thunder","Spinnin' Records",5,95,87,"95622"
110,"spotify:track:164QjgWOxnSZYHQghRKeC0","Tove Lo","Borderline","Pretty Swede Records",110,-1,1,"95030"
111,"spotify:track:0SOgdDDCI704FegadgOfc1","23","Feeling Myself","Paid in Full Records",104,104,3,"94716"
112,"spotify:track:4N5s8lPTsjI9EGP7K4SXzB","George Ezra","Green Green Grass","Columbia",112,114,6,"94676"
113,"spotify:track:4rPJSqrov3zqGwXlemLBMw","RAYE, 070 Shake","Escapism. - Sped Up","Human Re Sources",33,92,12,"94657"
114,"spotify:track:2L9N0zZnd37dwF0clgxMGI","Lizzy McAlpine","ceilings","Harbour Artists & Music",114,-1,1,"94608"
115,"spotify:track:3qZT6XvMt1DuNiwHNcbepi","Karoline Krüger, Hver gang vi møtes","Elsk Meg","Yellow Ball Music",115,-1,1,"93013"
