rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
150,"spotify:track:3oZObqxgEjNuCiFfE11szK","SOSKA 69","Басы долбят","KISS KOALA",6,132,16,"36564"
151,"spotify:track:5JkALM9RiMKLvQNWqUiMBP","kizaru","Дежавю","KISS KOALA",1,163,133,"36331"
152,"spotify:track:5jI7JAn4KnCYwDaqwumdzP","GLXCKMANE","COWBELL GOTH","2514227 Records DK",152,-1,1,"36323"
153,"spotify:track:09NXCjWIBMQDQLOv6AMyDN","MBreeze","Окупанту","A-post",60,60,19,"36221"
154,"spotify:track:3JtqmQTqsJBt6bd6iVtlaI","Epolets","Зраджуй","Epolets",25,155,35,"36202"
155,"spotify:track:1xb3OahXfoUfS78ztrPI4b","Tery, Libenson","Не можу так","Black Beats",155,-1,1,"35971"
156,"spotify:track:19CkdonOQ9GzR4LNyom85w","Skofka","Крузак","Skofka",98,151,38,"35895"
157,"spotify:track:4stWOQpaEynPUlVAb4Jtw9","СЕРЕГА ПИРАТ","Тп на аме","Streaming Club, under exclusive license to Rhymes Music Inc.",62,135,29,"35796"
158,"spotify:track:5dSOtyf70O6fG1xm4xFeTD","KALUSH, Kalush Orchestra, The Rasmus","In The Shadows Of Ukraine (feat. The Rasmus)","Columbia Local",8,134,17,"35756"
159,"spotify:track:3vOLsA9Y9R39xKoCSXLlcP","WHITE GALLOWS","Город","Союз Мьюзик",73,171,5,"35560"
160,"spotify:track:1nJOtOQJqzHaxh8kzuudxR","SXCREDMANE","Attack of the Killer Beast (Phonk)","SXCREDMANE",160,-1,1,"35550"
161,"spotify:track:56wSomSllGESHGhcfHrvEw","Okean Elzy, Odyn v Kanoe","Місто весни","ТОВ ""Суперсиметрія""",41,156,54,"35397"
162,"spotify:track:04c3lDFrcmBuZ3r8m1t3yA","СЕРЕГА ПИРАТ","Маша","Streaming Club, under exclusive license to Rhymes Music Inc.",162,189,4,"35332"
163,"spotify:track:3gtOXzaB4v6CFeQcIIS6JP","Artem Pivovarov","Ой на горі","BEST MUSIC",65,167,31,"35252"
164,"spotify:track:49uZPm1sSQPcJmN1TnbXij","KRBK","24","KRBK",96,166,37,"35220"
165,"spotify:track:3F8ydJz1se1vIxZTRcRjIJ","SHADXWBXRN, ARCHEZ, KXNVRA","PRINCE OF DARKNESS","SHADXWBXRN x ARCHEZ x KXNVRA",85,176,48,"35068"
166,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",73,150,30,"34968"
167,"spotify:track:6NePBUCeIGqfnIQag5crC0","Jerry Heil","КОЗАЦЬКОМУ_РОДУ","Jerry Heil",85,157,12,"34872"
168,"spotify:track:6b37xrsNCWYIUphFBazqD6","Manu Chao","Me Gustas Tu","Radio Bemba",22,-1,8,"34774"
169,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",132,153,20,"34649"
170,"spotify:track:0cCXLN9eUn6dmAgDPpZaJV","jockii druce","шо ви браття","3761125 Records DK",11,149,49,"34634"
171,"spotify:track:6yeVk9XbjCQOAGg6t0k7j7","Clonnex, Semmyx","Pitbull","Clonnex & Semmyx",13,148,9,"34561"
172,"spotify:track:7GFeKobpFEF8PmecVHgJ3X","LAUD","2 дні","ENJOY! Records",55,175,48,"34473"
173,"spotify:track:0mMhLFrpgvnMRbKaBJpuJk","Scally Milano","Двигай Жопой","Scally Milano",77,-1,2,"34468"
174,"spotify:track:6jdwbcH788txYS6Doy1F1j","1nonly, SXMPRA","Step Back!","NSF Productions LLC",153,158,11,"34409"
175,"spotify:track:5h1GPYuiHnhE8rO7vUWmkx","BUSHIDO ZHO","HALLOWEEN","CPLUS",50,192,7,"34367"
176,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",52,154,58,"34315"
177,"spotify:track:1o20F7eHT9ogZ6Fatijax9","uglystephan","Рехаб","Mansion Music",172,173,4,"34184"
178,"spotify:track:50Wrd6C3JeMMRgy3mJEN0d","Кишлак","Эй","KISS KOALA",137,170,8,"34179"
179,"spotify:track:5Iuwed4U0EhaQTKDTmCTWI","zxcursed","never enough","zxcursed",4,179,49,"34149"
180,"spotify:track:7bvl0wSkJ7AzfbXwRGJDSy","LIL KRYSTALLL, Лоя (5sta Family)","Я БУДУ","LIL KRYSTALLL",6,-1,14,"34133"
181,"spotify:track:6L5BAC3QgfhmSOBAN8WoXv","KOLA","Чи разом?","KOLA",13,152,37,"34068"
182,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You","Atlantic Records",50,186,20,"34001"
183,"spotify:track:3KQsHo09K8NYf2CX7a8QLp","FIЇNKA","Довбуш","Kinglomerate",45,143,8,"33996"
