rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
48,"spotify:track:38DlSDrx9tgc5Gfq6y3aBa","TWICE","MOONLIGHT SUNRISE","Republic Records - TWICE",17,36,4,"141984"
49,"spotify:track:61AZsmFB3VoJdmraMk5ZSn","TAEYANG, Jimin","VIBE (feat. Jimin of BTS)","THEBLACKLABEL/Interscope Records",12,48,5,"141918"
50,"spotify:track:2pIUpMhHL6L9Z5lnKxJJr9","NewJeans","Attention","ADOR",15,52,29,"139444"
51,"spotify:track:4fYte8ZvTK14NEhAOZocBi","OneRepublic","I Ain't Worried","Interscope Records",4,51,38,"132973"
52,"spotify:track:3NNDJfWMGHuNpvHWTImmlW","Fish Leong","慢冷","Universal Music Taiwan",12,54,196,"131896"
53,"spotify:track:6zjk7Qbwb9DZ4ykUUoqknh","10-FEET","第ゼロ感","Universal Music LLC",42,42,5,"130918"
54,"spotify:track:19fp9nI0tq0lcBl7XoCHAb","告五人","唯一 (三立/台視戲劇《戀愛是科學》插曲)","Bin Music International Limited",16,62,109,"127535"
55,"spotify:track:0F02KChKwbcQ3tk4q1YxLH","Jay Chou","晴天","JVR",50,57,167,"126271"
56,"spotify:track:29l0WglBnIAye0K8Ym4gtG","高爾宣 OSN, 李浩瑋 Howard Lee","Drowning","龍大謝音樂有限公司",21,61,40,"119769"
57,"spotify:track:0z81zrkn4dqmRLJpRePjYc","王ADEN","想了妳6次","Aden",29,68,57,"118409"
58,"spotify:track:4FhJ7YSRxATHnaRg4nGs6t","Sodagreen","小情歌","F67林暐哲音樂社",46,46,174,"118208"
59,"spotify:track:1fnEaGJPQoedHBuCjU3hlm","告五人","給你一瓶魔法藥水","Sony Music Entertainment",59,94,23,"117766"
60,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",1,59,17,"114145"
61,"spotify:track:7gRFDGEzF9UkBV233yv2dc","BLACKPINK","Shut Down","YG Entertainment/Interscope Records",1,58,22,"114018"
62,"spotify:track:5Odq8ohlgIbQKMZivbWkEo","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","Atlantic Records",1,60,34,"113823"
63,"spotify:track:4LSPhOVHew694KG2IAA6Ap","李浩瑋 Howard Lee","Crush On","Rock Records Co., Ltd.",44,63,145,"113712"
64,"spotify:track:1Ytgo9ipdlTsf6wlg6sXf3","告五人","在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲)","Bin Music International Limited",2,71,111,"112561"
65,"spotify:track:0rhI6gvOeCKA502RdJAbfs","TOMORROW X TOGETHER","Sugar Rush Ride","Republic Records - TXT",39,53,3,"112264"
66,"spotify:track:77BQceOpfvUBXgokOFHYMm","Jay Chou, Ashin Chen","說好不哭","JVR",1,74,179,"111995"
67,"spotify:track:6NnCWIWV740gP7DQ8kqdIE","(G)I-DLE","Nxde","Cube Entertainment",1,56,18,"111278"
68,"spotify:track:3xJK8ywApYVEYIDhymYMC6","Stefanie Sun","遇見","WM Taiwan",49,64,124,"110555"
69,"spotify:track:0DHk1BgLDEddRvZ4wy5s6a","1K","就忘了吧","一寸光年",16,66,43,"110054"
70,"spotify:track:2gYj9lubBorOPIVWsTXugG","IVE","After LIKE","Starship Entertainment",3,67,26,"109373"
71,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",9,70,46,"109035"
72,"spotify:track:3jdy4aOla1dwYIqwp69JJN","NICKTHEREAL","愛上你算我賤","Universal Music Taiwan",6,69,58,"108261"
