rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
170,"spotify:track:2LBqCSwhJGcFQeTHMVGwy3","The Weeknd","Die For You","Universal Republic Records",170,183,2,"349894"
171,"spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW","XXXTENTACION","Revenge","Bad Vibes Forever / EMPIRE",136,167,25,"348747"
172,"spotify:track:1j6eyZEaIOPOqKer0hsAyF","UZI, Heijan","NEGATIF","Ava Music / Avrupa Müzik",22,187,22,"347791"
173,"spotify:track:1mRlWwAqXJb8OonNuS8UPV","Esmeray","Unutama Beni","Ossi Müzik",157,185,28,"347417"
174,"spotify:track:649HL2PRjRN9V9hK60Uc4p","Ufuk Beydemir","HİÇ","Zoom",111,164,13,"346836"
175,"spotify:track:3lSuzS3jEkys1ZXw4tAcRR","Sefo","Affettim","3TR6AP2",1,158,57,"346601"
176,"spotify:track:3s2AgXs51rsTzdUFTHndFj","KÖFN, Yıldız Tilbe","Bi' Tek Ben Anlarım - with Yıldız Tilbe","Hypers",74,130,3,"346509"
177,"spotify:track:5pbFyTdwtJVmZB5LXmccX4","Duman","Dibine Kadar","SONY MUSIC TURKEY",15,-1,65,"345700"
178,"spotify:track:4UF0MQwonCiRmlhTmxl9ss","İdo Tatlıses","Bulsun Beni","DOĞAN MÜZİK YAPIM",116,159,19,"344469"
179,"spotify:track:0dmOxu6oiMnXEzxDVJyQGv","Ayten Alpman","Tek Başına","ADA MÜZİK",115,173,35,"343666"
180,"spotify:track:1vRPbFIrrGHnT60KauVk2N","BLOK3, Cenqa","DACIA","Mundo Music",180,-1,1,"342967"
181,"spotify:track:2owWvIUIG8jfMsE8VmbH0u","Rota","İyi Uykular Peder","Rota Records",147,-1,2,"342233"
182,"spotify:track:5IaqRI0FLDMOdeSIMCNSCB","Dolu Kadehi Ters Tut","Yapma N'olursun","Dolu Kadehi Ters Tut",62,-1,194,"341547"
183,"spotify:track:4hy4nY2PiYWx8qVXjpky3P","UZI","Vur","M.O.B. Entertainment",69,131,13,"341371"
