rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
148,"spotify:track:1VauUM5CBX7nkLcgafQL2B","Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40","DALE PLAY Records",26,158,45,"36278"
149,"spotify:track:0poQY3RMThmIiutOGv3yH3","Maria Becerra","AUTOMÁTICO","300 Entertainment",55,148,23,"36221"
150,"spotify:track:1NFx98oMb54Tx4Ax6LcYoo","Bronco El Gigante de America","Mi Peor Enemigo","Fonovisa",150,156,8,"36085"
151,"spotify:track:70XnKsO3UnIT4FnEwChQXx","j-hope","= (Equal Sign)","BIGHIT MUSIC",151,-1,1,"35819"
152,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",5,155,116,"35690"
153,"spotify:track:5nJaS3PEpyPfaWiLxIGtRX","Don Omar","Virtual Diva","UMLE - Machete",66,199,54,"35397"
154,"spotify:track:2beS6dD5rovBxSA1zYoSHR","Jhayco, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",4,154,196,"35392"
155,"spotify:track:4CVhywni3QwalKLZgwFi58","Milo j","Milagrosa","milo j",155,-1,4,"35374"
156,"spotify:track:1A9PKAFEHMWgXNLpgf7k4J","Myke Towers","Piensan","2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",7,172,63,"35294"
157,"spotify:track:0sTGOPkAIT5PvS5FxsoxI7","Jorge Acosta","Te Voy Amar","Beatclap",82,189,91,"35072"
158,"spotify:track:5n2XTRsYFlZwNBp06KAjDX","Cosculluela, Bad Bunny","Madura","Rottweilas, Inc.",2,123,68,"35046"
159,"spotify:track:4rkYwgqZQcdKUI9v6IZ5d5","Cumbia Juan","Tirar la Casa por la Ventana","Inter Music",85,159,25,"34832"
160,"spotify:track:41wtwzCZkXwpnakmwJ239F","Bad Bunny","Si Veo a Tu Mamá","Rimas Entertainment LLC",1,143,155,"34791"
161,"spotify:track:4bT4Gbs7FA4cLyZeKtlGVO","Zé Felipe","Facilita Aí","Som Livre",161,-1,1,"34697"
162,"spotify:track:0hzC5kZ6qKZJ9ybyW75VV8","Chris Lebron, Sech, Jay Wheeler","Desde Mis Ojos - Remix","2022 SONAR",47,144,40,"34594"
163,"spotify:track:5DeEkrd5JZadgjv0xL2GA9","Cumbia Juan","Me Volví a Enamorar","Inter Music",63,138,141,"34523"
164,"spotify:track:3zZsSn7sjY7sZQtRT7tJNa","Talento de Barrio","Amaneció lloviendo","Camarasa Producciones",94,164,126,"34399"
165,"spotify:track:1v4ggzkdNysd77L7oJ6GmU","Ke Personajes","Disfruto","1244305 Records DK",139,170,8,"34165"
166,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",1,173,81,"34080"
167,"spotify:track:7MkylDYvKTSuWgrsBhHlsG","Bizarrap, Duki","Duki: Bzrp Music Sessions, Vol. 50","DALE PLAY Records",13,149,14,"33866"
168,"spotify:track:4jhHaLksdP8DJZzxYAjOSz","Eladio Carrion, Bad Bunny","Kemba Walker","Rimas Entertainment LLC",99,-1,27,"33862"
169,"spotify:track:1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill","Top Dawg Entertainment/RCA Records",155,-1,3,"33721"
170,"spotify:track:2RdTRx9fjrxCW1bLZsCDob","Lalo Y Los Descalzos","Ahora Estoy Solo","LaMar Entertainment",122,152,27,"33709"
171,"spotify:track:1bzRhnrWU1l1u4Bby9ZbfQ","AgroPlay, Ana Castela","Nosso Quadro","AgroPlay",171,-1,1,"33497"
172,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",82,175,56,"33479"
173,"spotify:track:7256yGEwDkqs39TKHTeXik","Los Angeles De Charly","Me Volví A Acordar De Ti","Fonovisa",80,161,161,"33471"
174,"spotify:track:77dMSg2VHi2wwXjXNrmcrZ","Paulo Londra, Lenny Tavárez","Nena Maldición (feat. Lenny Tavárez)","WEA Latina",2,-1,242,"33292"
175,"spotify:track:6YUYwOLhR01HusDZkttH7k","Los Ángeles Azules, Nicki Nicole","Otra Noche","UMLE - Disa",85,185,53,"33267"
176,"spotify:track:5llQvY4EAgURqmbcFj75Gi","Escucha!","Sera que nunca le sucedio","Random Sounds",118,-1,74,"33228"
177,"spotify:track:6f9wNWLVMRX9QbsStbaI4Q","Binomio de Oro de América","Si Tu Amor No Vuelve","Codiscos",50,150,163,"33042"
178,"spotify:track:5J7teKIJGtqVypgYI6sqXj","Bad Bunny, Mora","Una Vez","Rimas Entertainment LLC",23,177,142,"32859"
179,"spotify:track:7dho4N5H5etH68vQkROikt","Bohemia Urbana","Todo va a estar mejor","Bohemia Urbana",111,169,146,"32847"
180,"spotify:track:71wFwRo8xGc4lrcyKwsvba","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,178,194,"32746"
181,"spotify:track:0Puudh380z6cOCgMaTNm7h","j-hope","Future","BIGHIT MUSIC",181,-1,1,"32674"
182,"spotify:track:36TIklA7o1T0eXS83n1amI","Los Angeles De Charly","Que Levante La Mano","Fonovisa",81,183,146,"32477"
183,"spotify:track:2On611HXKQAbaYkuc4NQAm","j-hope","Pandora's Box","BIGHIT MUSIC",183,-1,1,"32461"
184,"spotify:track:1Hv5uEwnI5UQEFvHWJaL3T","EL NOBA","Tamo Chelo","Kriterio Music",130,187,12,"32447"
185,"spotify:track:48NXpYRuvv9izul4oXhqS9","Don Omar","Salió El Sol","UMLE - Machete",40,-1,73,"32385"
186,"spotify:track:3XhpZzA5EHDXnY2tICXeqz","Los Roller's","El Último Beso","Cerro Corá",186,193,3,"32275"
187,"spotify:track:6lV9cTvioGWqRXSgfjAUGL","Maluma, Feid","Mojando Asientos (feat. Feid)","Sony Music Latin",98,194,23,"32257"
188,"spotify:track:1XIIvx9S19CZVc7eow7EX7","j-hope","STOP","BIGHIT MUSIC",188,-1,1,"32209"
189,"spotify:track:00I41xsW6SunZDJ5fB8KAd","j-hope","Safety Zone","BIGHIT MUSIC",189,-1,1,"32100"
190,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",179,-1,9,"32053"
191,"spotify:track:5Fh9fyHRnSwKLo4asG6fEX","Maluma, Marc Anthony","La Fórmula","Sony Music Latin",117,117,2,"31993"
192,"spotify:track:1fNwwml8UcKvhfM6YEVIRh","j-hope","What if…","BIGHIT MUSIC",192,-1,1,"31916"
193,"spotify:track:0HINQFSerZ6iMfSsaTO3G5","DEKKO","12x3","HIA Ent./Interscope Records",20,140,57,"31735"
194,"spotify:track:5gflgO9EPbIBf16n5TKnQS","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","Baby Records Inc",52,162,51,"31722"
195,"spotify:track:0E0DRHf5PfMeor0ZCwB3oT","Bad Bunny, The Marías","Otro Atardecer","Rimas Entertainment LLC",30,-1,40,"31719"
196,"spotify:track:7CFcADHXs2wjUxNyyoScEn","Binomio de Oro de América","Quiero Que Seas Mi Estrella","Codiscos",71,153,148,"31668"
197,"spotify:track:28GCbKgjlVD9eDmasGbe0T","Bad Bunny","Me Fui de Vacaciones","Rimas Entertainment LLC",4,179,41,"31446"
198,"spotify:track:49XZJFdzkBNWQ7q7aMTZWe","Qmbia Juan","Ay Que Vida","Inter Music",126,139,45,"31365"
199,"spotify:track:1b62AO1IzcVr5SOgoguc9o","Eladio Carrion, Bizarrap, Duki","Sin Frenos","Rimas Entertainment LLC",81,174,27,"31276"
200,"spotify:track:0ccUrj1mliFnR8R8VxCmKO","Ke Personajes, La Contra","Otro Día Más","Ke Personajes",197,197,2,"31218"
