rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
43,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",2,37,41,"1083023"
44,"spotify:track:6HT88WDVwEJiHEbPuQ5XcB","Damas Gratis, Ke Personajes","Costumbres - Vivo","Pelo Music S.A.",44,46,13,"1072201"
45,"spotify:track:2ALRaYszX1wDifP6HrcdqS","Gusty dj, ECKO","Gusty DJ | Ecko - Session en el Barrio #7","GUSTY DJ",38,39,9,"1066276"
46,"spotify:track:3EcCc1U405tm8yKm1x6Y8W","La K'onga","Te Mentiría","Leader Music",14,45,91,"1062885"
47,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,44,41,"1057043"
48,"spotify:track:6nYyGlTP5L2R6SEd1xG8Xs","El negro tecla","Rompe","El Negro Tecla",32,41,25,"983065"
49,"spotify:track:0CYTGMBYkwUxrj1MWDLrC5","Feid","CHORRITO PA LAS ANIMAS","UMLE - Latino",49,49,9,"948967"
50,"spotify:track:4CVhywni3QwalKLZgwFi58","Milo j","Milagrosa","milo j",47,51,10,"937499"
51,"spotify:track:4IkSOwB9JRhq7oScl4pCW9","Gusty dj, La Joaqui, L-Gante, Salastkbron","¿Y pa la Wacha Loca? (con Salastkbron) - Remix","GUSTY DJ",51,61,6,"846363"
52,"spotify:track:7onMf0QvWgRba2MRxG27yj","La K'onga","El Mismo Aire","Leader Music bajo licencia de INTI-MOLE S.R.L.",16,53,114,"835977"
53,"spotify:track:1DFDbSWdESvzWHHAe6BCQ3","La Delio Valdez","Inocente","Independent",41,50,109,"829207"
54,"spotify:track:5w8dx6u3KGawHWZAJoqyKM","YSY A, SPONSOR DIOS, ONIRIA","A POR TODO","SPONSOR DIOS",6,52,14,"788230"
55,"spotify:track:6YUYwOLhR01HusDZkttH7k","Los Ángeles Azules, Nicki Nicole","Otra Noche","UMLE - Disa",10,56,66,"777422"
56,"spotify:track:52tKOYrwES8h7CIv7KjJd8","DJ Tao, Pepper","PEPPER | DJ TAO Turreo Sessions #15","WM Chile",56,58,8,"749994"
57,"spotify:track:3fjN3y5x4hN53rykAN2LHQ","Rels B","cómo dormiste?","Flakk Team / DALE PLAY Records",4,54,28,"745033"
