rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
76,"spotify:track:11fqunD6qlOCrRd88kMOk6","Henrique & Juliano","Evento Cancelado - Ao Vivo","Virgin Music Label And Artist Services (S&D)",22,60,39,"1809221"
77,"spotify:track:7zKqmAHGY8zm2UA4wT5ant","Veigh, Toledo, Supernova Ent, Bvga Beatz","Perdoa Por Tudo Vida","Supernova Entertainment",77,104,6,"1784832"
78,"spotify:track:4pjznsLeoyimnxGlVpmyJI","MC Cabelinho, Victor WAO, Bairro 13","NÉ SEGREDO","MC Cabelinho",34,81,21,"1773858"
79,"spotify:track:4nrPB8O7Y7wsOCJdgXkthe","Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53","DALE PLAY Records",28,57,5,"1747795"
80,"spotify:track:5Yt3AV2nXQdPqdknyLtJk0","MC Pipokinha, DJ Pablo RB, Noguera DJ, DJ FELYPINHO 013","Bota na Pipokinha (feat. DJ FELYPINHO 013)","Pear Music",80,115,4,"1713481"
81,"spotify:track:4XpB5oBPuygG2Gbpi3PUhu","Ivete Sangalo","Cria Da Ivete - Ao Vivo","Universal Music Ltda.",81,-1,1,"1703702"
82,"spotify:track:5DoYLtsVnNMcrgpMdEPOsI","DJ Dozabri, DJ Arana, Silva Mc, MC Luiggi, Meno Saaint","É Só Um Lance Lero Lero","Barulho Das Favelas",14,79,13,"1699936"
83,"spotify:track:42nZBOwXNdO24Ml032bLBS","Matheus & Kauan","Gatilho - Ao Vivo","Universal Music Ltda.",13,68,48,"1679807"
84,"spotify:track:5PSkF3QpVMlAx8U5Inxj39","Mc Jacaré, Dj Tk","Vento Forte","A Chave",3,78,31,"1676817"
85,"spotify:track:0oZrvoCYEbKGCsU7cQqNnw","Yago Oproprio, Rô Rosa, Skeeter Beats","Imprevisto","Yago Oproprio",32,61,17,"1675367"
86,"spotify:track:4UldILPVpnZO69ffK4B9aA","Dj LK da Escócia, Tchakabum, MC Ryan SP, mc jhenny, Mc RF","Tubarão Te Amo","Nas Nuvens Catalog",11,80,19,"1674214"
87,"spotify:track:1cmH3nQCYgR8lmq1ZFAXcI","Henrique & Juliano","Alô Inveja - Ao Vivo Em Brasília","Virgin Music Label And Artist Services (S&D)",87,103,2,"1669926"
88,"spotify:track:5vC8UAOHeG95ehRzZChniB","L7NNON, DJ Biel do Furduncinho, Bianca","Ai Preto","Papatunes",1,83,36,"1661243"
89,"spotify:track:1JQ1ylL2JEjC6Ib7IJgOvS","Mc Don Juan, DJ Yuri Martins","Coração Amoleceu","WM Brazil",89,114,2,"1653659"
90,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",51,82,23,"1630456"
91,"spotify:track:64wNmIaVhBaNe7qA0XR3OH","Murilo Huff","Madrugada Calada - Ao Vivo","Artinvox",91,-1,1,"1628743"
92,"spotify:track:0tM4J8aID6qYZOE3e14sCj","Henrique & Juliano","Acordo - Ao Vivo","Virgin Music Label And Artist Services (S&D)",21,73,69,"1622613"
93,"spotify:track:0WtM2NBVQNNJLh6scP13H8","Rema, Selena Gomez","Calm Down (with Selena Gomez)","Mavin Records / Jonzing World",65,84,19,"1615422"
94,"spotify:track:6vtgGf9Xn7fsr6jr1aGSRt","Oh Polêmico","Deixa eu botar meu boneco - Baile do Polly 2.0","A5 Produções",94,110,2,"1582074"
95,"spotify:track:6bTdZ7xfKp3NqqADJ8HLyj","Matuê, WIU, Teto","Vampiro","Sony Music Entertainment",1,93,46,"1572958"
96,"spotify:track:2wSCalnGOnXdAJC0Fn8OUY","George Henrique & Rodrigo, Marília Mendonça","Vai Lá Em Casa Hoje","Worldshow Promoções e Eventos",1,75,69,"1542534"
97,"spotify:track:3xCkNUiap7EBjqnRldHSSh","Zé Vaqueiro","Coladin (Minha Deusa)","Sony Music Entertainment",97,143,6,"1538275"
98,"spotify:track:04vzhKfl5HtPEgrdZJCZ7L","Mc Paiva ZS, Kotim","Bagulho Louco","Love Funk",27,85,40,"1522660"
99,"spotify:track:6obqb3vA4kufqEHibtF5W1","Fred & Fabrício, Hugo & Guilherme","Guarda Roupa - Ao Vivo","Som Livre",99,99,3,"1498152"
100,"spotify:track:6DyMzG7o8CKHPief9ayvmm","Marcos & Belutti, João Gomes","Saudade Digitando - Ao Vivo","Sony Music Entertainment",100,121,2,"1496269"
101,"spotify:track:1a5LfJGq0vuCWQ9Mme0Ac7","Maria Marçal","Deserto (Ao Vivo)","MK Network",101,128,19,"1467146"
102,"spotify:track:3gx9a8ea1nI0Wym9hJpdbJ","BIN, Orochi, Mc Daniel, Caio Passos, Mainstreet","Hino dos Mlks","Mainstreet Records",45,88,17,"1459006"
103,"spotify:track:2ykYxd8UGHOsdjP3Z5jSHh","Hugo & Guilherme, Gusttavo Lima","Cheiro de Balada - Ao Vivo","Som Livre",11,91,28,"1450584"
104,"spotify:track:0i4UV3HjjvsUuV3BajEXoD","MC Tairon, Mc Vitin Da Igrejinha, Dj Win","Baile no Morro","Life Song Records",1,105,35,"1412690"
105,"spotify:track:7aZnuwpivaj4N7XFhhqBiO","Mari Fernandez, MC Ryan SP, Mc Daniel","Love Absurdo","Sony Music Entertainment",105,-1,1,"1410472"
106,"spotify:track:5TGkZGCUoV1zvFxQOIQM5O","HITMAKER, Ana Castela","Reverse","Universal Music Ltda.",56,100,19,"1401402"
