rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
150,"spotify:track:3HMlb6Dh9OGr3CjV6IwjEP","Mike Bahía","De Qué Manera","WM Mexico",113,113,3,"187571"
151,"spotify:track:5yocaqYG38qpSSxV1t0o3D","Quevedo, Omar Montes","DAME","Quevedo",151,188,3,"185777"
152,"spotify:track:4eDjNcAyIuJFhQ31Fvvoc1","J Alvarez, Ñejo & Dalmata","Sexo, Sudor y Calor","On Top of the World Music",115,189,77,"185574"
153,"spotify:track:5gflgO9EPbIBf16n5TKnQS","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","Baby Records Inc",34,133,51,"185387"
154,"spotify:track:3u2jlo9kygiIAq7SPVuw6S","Dalmata","Dile a Tu Amiga","FM MUSIC CORP Y ASOCIADOS",149,196,6,"184892"
155,"spotify:track:0bI5WRiDfU5BY38ufOJtGu","Maluma, Chencho Corleone","Nos Comemos Vivos","Sony Music Latin",39,156,36,"182303"
156,"spotify:track:0Iozrbed8spxoBnmtBMshO","Quevedo","WANDA","Quevedo",156,162,3,"181471"
157,"spotify:track:4tYFy8ALRjIZvnvSLw5lxN","Bad Bunny, Rauw Alejandro","Party","Rimas Entertainment LLC",6,150,41,"180893"
158,"spotify:track:1A9PKAFEHMWgXNLpgf7k4J","Myke Towers","Piensan","2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",59,199,41,"180463"
159,"spotify:track:6JIC3hbC28JZKZ8AlAqX8h","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",21,148,75,"180156"
160,"spotify:track:6m1TWFMeon7ai9XLOzdbiR","BTS","FAKE LOVE","BIGHIT MUSIC",62,-1,6,"179686"
161,"spotify:track:6HOMz6FCZqLjTg3Eey0vm2","Blessd, De La Ghetto, Darell","Instagram - Remix","WEA Latina",47,172,18,"179653"
162,"spotify:track:5HNjGi0qYXvZgksCYRVXAH","Alcolirykoz","Todo Lo Bueno Tarda","Alcolirykoz",143,179,12,"178865"
163,"spotify:track:25ZAibhr3bdlMCLmubZDVt","J Balvin, Bad Bunny","QUE PRETENDES","Universal Music Latino / Rimas",4,159,186,"178178"
164,"spotify:track:40vzZFWG1h60TdZPuxuX3Y","Christian Nodal, TINI","Por el Resto de Tu Vida","Producciones Ladon, S.A de C.V.",108,108,2,"177737"
165,"spotify:track:4ubwzNjqHGaZZ5k06PDx1H","Grupo Niche","Sin Sentimientos","Sony Tropical",95,178,67,"177631"
166,"spotify:track:48AJSd42lXpicsGqcgopof","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","Republic Records",10,171,47,"177530"
167,"spotify:track:2ctjDCCg1wHoQSjIJ8p6U4","Plan B","Candy","Pina Records",158,167,22,"176228"
168,"spotify:track:1z9kQ14XBSN0r2v6fx4IdG","Rihanna","Diamonds","Def Jam Recordings",168,-1,1,"176158"
169,"spotify:track:4HzqWEdAbzcVFDv0pvxV4w","Maluma","Sobrio","Sony Music Latin",6,158,84,"175805"
170,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",4,173,104,"174978"
171,"spotify:track:6IfMD01z39P15HKezjdaMP","Juan Luis Guerra 4.40","Bachata En Fukuoka","Capitol Latin",171,-1,1,"174310"
