rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
34,"spotify:track:6McBvfxgkVfREmQPwTKBUn","Pheelz, Davido","Electricity","Warner Records",3,30,26,"111246"
35,"spotify:track:5X55V3mn3RTvHAheUtL6LR","DJ Neptune, Ruger","Bienvenue","Neptune Records Under Exclusive License to emPawa Africa Limited",28,28,3,"110864"
36,"spotify:track:65v99AWZyNz3aRmfrT2I7N","Omah Lay","i'm a mess","Sire",10,40,31,"104249"
37,"spotify:track:4MzOppXoeKvDsVaNMeOK3C","Ruger","Girlfriend","Columbia",5,38,35,"103352"
38,"spotify:track:2WigMwGJysIh9fRnSJvpjn","Oxlade","KU LO SA - A COLORS SHOW","Epic",5,36,36,"101045"
39,"spotify:track:4Qpilnxi20LRgYr3a9iOJA","Blaqbonez, Chike, Raybekah","Breaking The Yoke Of Love","Chocolate City Music",16,16,2,"98930"
40,"spotify:track:3jpNez5xEOn21zVcZwOXIy","Wizard Chan","Earth Song","Azuri",40,89,4,"98844"
41,"spotify:track:6oOCGD2Sp9UTcDsuDz8Hdu","Omah Lay","understand","Sire",20,44,53,"98345"
42,"spotify:track:4Gasn91fsCefnN8zM5GjA8","Pheelz, BNXN fka Buju","Finesse","Warner Records",1,49,51,"96751"
43,"spotify:track:3J5IO8OLj05dRaZjHBHS8D","Tiwa Savage, Asake","Loaded","222 Ent. / Everything Savage",4,37,15,"95909"
44,"spotify:track:5hVjoL3sHepZROri63wBxP","Burna Boy","It's Plenty","Spaceship/ Bad Habit/Atlantic Records",2,34,32,"95629"
45,"spotify:track:6ewsOjbC1jWAZcjAhVxDs0","Asake","Peace Be Unto You (PBUY)","YBNL Nation / EMPIRE",1,35,36,"95188"
46,"spotify:track:0HaRLPnr887lcQM2YQzkff","Burna Boy, Ed Sheeran","For My Hand (feat. Ed Sheeran)","Spaceship/ Bad Habit/Atlantic Records",1,42,32,"91319"
47,"spotify:track:2HYcI74UpbMMxLZ1m7Xnfn","Wizkid","Bad To Me","Starboy/RCA Records",3,41,23,"90930"
48,"spotify:track:3DfHEgzFDF893oP7lZTGbb","Ruger","Red Flags","Columbia",21,47,14,"89904"
49,"spotify:track:3nTzEDC9sTD0YsC9C7osnN","Poco Lee, Hotkid","Otilo (Izz Gone)","Poco Lee distributed by Inglemind Digital",27,48,20,"88595"
50,"spotify:track:0VjzaXw81JQJM61pzWwP8b","Asake","Nzaza","YBNL Nation / EMPIRE",6,56,24,"80856"
51,"spotify:track:0u2A4QNAMUyfQbgfVR3HvK","Kizz Daniel, EMPIRE","Cough (Odo)","EMPIRE",1,39,18,"80566"
52,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",5,52,42,"79974"
53,"spotify:track:3ES1fBQACydIODlZmQS359","Mavins, Crayon, Ayra Starr, LADIPOE, Magixx, Boy Spyce","Overloading (OVERDOSE)","Mavin Records",2,61,40,"77543"
54,"spotify:track:3zX0dMVPyLnut4t7WOPJ5Q","Pheelz","Pheelz Like Summer","Warner Records",54,-1,1,"74161"
55,"spotify:track:2jZ2MrAk8iNZk1dsI0Vr5z","Timaya, BNXN fka Buju","Cold Outside","DM Records Limited",5,46,53,"73908"
